"tree_species","insect_species","fungi_strain","site","year","interaction_id","temperature","humidity","tree_dbh","tree_height","tree_health","insect_size_base","insect_size","insect_resistance_base","insect_resistance","fungus_growth_base","fungus_growth","fungus_virulence_base","fungus_virulence","tree_damage","infection_success","vector_efficiency","tree_defense_response","observation_date","observer_id"
"Tree_E","Insect_A","Fungi_2","SITE_0006",2023,244,14.0166175394332,49.1875383491925,23.6257702784366,12.872484377896,0.737215531687252,15,15.9418093270084,0.7,0.581114389922529,15,12.2922875915593,0.6,0.716965540750216,0.257035392208597,0,6.77343722944528,0.027054506443096,2023-09-01,"OBSV_1820"
"Tree_E","Insect_C","Fungi_1","SITE_0005",2021,245,-5.61872652483207,62.5318885840724,14.5439723436647,10.4641316113519,0.982696820376441,18,9.01731730024946,0.5,0.714459981276776,12,13.3908543743043,0.8,0.319788122680582,0.216778469011566,0,2.4184234524743,0.328802593583655,2021-07-18,"OBSV_1238"
"Tree_A","Insect_B","Fungi_1","SITE_0006",2023,246,16.4190756654334,41.2742922924343,30.105659459524,26.4948351259237,0.887295210408047,12,13.4550927127051,0.9,1,12,4.11774391685107,0.8,0.715502651779855,0,0,-0.560075358652548,0.263763196603591,2023-04-22,"OBSV_1257"
"Tree_B","Insect_C","Fungi_4","SITE_0004",2018,247,-2.06490950211336,53.2797058524033,24.3213484350147,15.4868017342954,0.571469203010201,18,11.851587782645,0.5,0.807439678359771,18,13.5473167078771,0.5,0.393864711505467,0,0,2.30944264275705,0.148136027328893,2018-07-26,"OBSV_1148"
"Tree_E","Insect_E","Fungi_4","SITE_0008",2020,248,15.1653089205238,83.1093204919341,44.2265861948725,28.6152726134447,0.324862778396346,14,13.8132124596173,0.6,0.648808263395422,18,28.7800344326388,0.5,0.297423778044302,0.188984348014609,0,5.29907616883593,0.489448750892585,2020-07-26,"OBSV_1826"
"Tree_C","Insect_D","Fungi_1","SITE_0006",2022,249,8.8544941961765,45.3195107944064,27.9133948428895,22.8058589731588,0.964830259024166,10,8.62107907334493,0.8,0.874224903221862,12,3.88502223357796,0.8,0.712640439891994,0.0875239728219698,0,1.00335158304537,0.627757476094735,2022-04-27,"OBSV_1491"
"Tree_A","Insect_E","Fungi_2","SITE_0004",2022,250,9.39718311211067,90.6172098146652,23.2394950597413,13.6199188931932,0.636611856310628,14,11.2270192854352,0.6,0.741846995733343,15,26.2329486371019,0.6,0.473432155879238,0.109966597635968,0,3.21251585952063,0.224173981788935,2022-04-13,"OBSV_1519"
"Tree_D","Insect_E","Fungi_4","SITE_0015",2023,251,23.8386875610448,83.899220710595,44.8315135644174,29.9604133475435,0.909833308914676,14,17.4468902753693,0.6,0.431825462661175,18,30.8898322827435,0.5,0.442962850413003,0.299159751789705,0,9.00936580733026,0.481502100230081,2023-08-03,"OBSV_1245"
"Tree_A","Insect_C","Fungi_2","SITE_0012",2023,252,11.4975254320761,54.9395771153184,25.9051060199976,19.5618806058921,0.974532366800122,18,15.6799652072307,0.5,0.563929416341574,15,13.6472170735459,0.6,0.578230525699752,0.303667365215992,1,6.31383243549123,0.925315872349975,2023-08-08,"OBSV_1435"
"Tree_C","Insect_A","Fungi_1","SITE_0013",2021,253,2.63182329305599,88.6753495262317,21.0405262927721,15.2515659760577,0.447748276824132,15,12.5750594987732,0.7,0.86786204105511,12,20.1040718876013,0.8,0.706234381101324,0,0,1.4620407094337,0.630872673722757,2021-04-06,"OBSV_1841"
"Tree_E","Insect_C","Fungi_4","SITE_0005",2018,254,-1.49087060093095,95,37.5217094507345,27.1610243880903,0.773117425758392,18,11.8227453688808,0.5,0.517107484099929,18,34.2465747859993,0.5,0.399730320137197,0.0816891813594295,0,6.44693170539482,0.535062848783125,2018-08-20,"OBSV_1944"
"Tree_D","Insect_A","Fungi_1","SITE_0015",2020,255,16.5957258057659,48.4268233809593,16.5689958421973,10.9428158313166,0.772213788959198,15,16.5009137003747,0.7,0.596479247708885,12,8.06581977047662,0.8,0.740849607488961,0.0989818924595255,0,7.03203182060527,0.192948817171193,2020-06-22,"OBSV_1207"
"Tree_E","Insect_E","Fungi_4","SITE_0004",2020,256,-2.32154780076032,39.5981677147156,26.2599607862049,17.0737724115852,0.915221822331659,14,10.9404068702289,0.6,0.48681081396247,18,4.10764131005435,0.5,0.204643323171351,0.0873277700244951,0,5.17857555292306,0.974403285682347,2020-09-17,"OBSV_1107"
"Tree_B","Insect_D","Fungi_4","SITE_0001",2020,257,9.46048622562597,59.3261052043995,30.7094480474063,19.7898298306832,0.792594530526549,10,9.47789273875155,0.8,0.812992032028595,18,17.1621138488159,0.5,0.550558630628213,0.0572092493650445,0,2.05623566773972,0.377943301371245,2020-05-06,"OBSV_1023"
"Tree_C","Insect_B","Fungi_1","SITE_0012",2019,258,8.52590104829235,71.960389606969,36.5003725425452,27.2016532078081,0.583891985728405,12,10.2956524052051,0.9,1,12,13.839967002466,0.8,0.70014586991119,0.136730140275201,0,-0.307417446535922,0.872796166861666,2019-08-20,"OBSV_1185"
"Tree_C","Insect_E","Fungi_2","SITE_0007",2023,259,-17.3609225091668,43.4437846691119,50.2378260133277,33.5619032225683,0.887882839213125,14,6.02308324082111,0.6,0.635333196956126,15,5.02379134388041,0.6,0.17798322679984,0,0,2.91258343468459,0.757560794695182,2023-06-24,"OBSV_1946"
"Tree_C","Insect_D","Fungi_1","SITE_0005",2022,260,27.0766166311613,30,37.7166750971023,23.5248582104341,0.518224026425742,10,13.0521878898375,0.8,0.734724075352095,12,-1.91227771063368,0.8,0.896758658502726,0,0,3.56071733259224,0.513397214000574,2022-05-27,"OBSV_1829"
"Tree_C","Insect_E","Fungi_4","SITE_0005",2021,261,-1.19024723270212,63.2653769457621,39.3598263402809,26.9316950098026,0.43601720482111,14,10.8674903345087,0.6,0.609215880407459,18,19.1867051534044,0.5,0.223367609588824,0.186336234444552,0,3.81998581391177,0.234569213816668,2021-04-12,"OBSV_1230"
"Tree_C","Insect_B","Fungi_4","SITE_0003",2021,262,12.4486871277002,65.7624634428722,61.0248274823681,43.2733137301705,0.701917051500641,12,9.21586148521803,0.9,1,18,19.2912890567409,0.5,0.742325959641903,0.140371046440438,0,0.113175017512607,0.174549462837587,2021-09-05,"OBSV_1059"
"Tree_A","Insect_C","Fungi_4","SITE_0004",2018,263,14.1298134026664,46.1054097196858,49.8509349301434,35.8068603919477,0.886087813670747,18,13.9692012601097,0.5,0.458268646200655,18,11.8541792279494,0.5,0.364811448187701,0.283427999628615,0,7.64446073119534,2.05257685478918,2018-08-11,"OBSV_1225"
"Tree_A","Insect_E","Fungi_4","SITE_0001",2021,264,-4.78053276493373,76.6837879920906,28.2319315139406,21.3087336137537,0.716108081745915,14,10.0770814168054,0.6,0.578419212327081,18,26.6066994779882,0.5,0.329177629708248,0.0731564344675114,0,3.51206781022378,0.816148790016378,2021-07-28,"OBSV_1619"
"Tree_B","Insect_B","Fungi_3","SITE_0013",2019,265,29.825578923922,95,40.721916561163,27.8682897048369,0.315271740686148,12,15.5974912057294,0.9,0.662957707161882,10,19.6434033239938,0.9,1,0.285050089880606,0,4.71413875462197,0.00963865618073381,2019-08-14,"OBSV_1741"
"Tree_C","Insect_A","Fungi_4","SITE_0004",2021,266,11.4091863450883,71.7323157296283,10.1015697156608,8.4710994759453,0.956000601057895,15,18.891935790715,0.7,0.79194766632582,18,22.8789423233416,0.5,0.746999270476036,0.294353454068433,0,3.60828558375241,0.304854314526411,2021-09-02,"OBSV_1830"
"Tree_D","Insect_E","Fungi_2","SITE_0005",2019,267,10.493842016413,95,24.7751710792959,17.8127960193201,0.617515658098273,14,13.1439255165374,0.6,0.464191651550319,15,31.342548573574,0.6,0.518618348414622,0.170554132044791,0,6.88917668632219,0.458005576439481,2019-04-21,"OBSV_1856"
"Tree_A","Insect_C","Fungi_1","SITE_0015",2022,268,16.7802620573102,53.7969511899023,45.7531869187694,31.8037696675836,0.805125438561663,18,18.1133676788737,0.5,0.780628486629391,12,10.0055672637533,0.8,0.902464691376515,0.120669676715656,0,3.30239803221601,0.207623676734943,2022-07-11,"OBSV_1013"
"Tree_B","Insect_B","Fungi_3","SITE_0002",2023,269,0.880686672479891,30,9.53327128591927,5.84242356376273,0.643684925464913,12,8.62128596752324,0.9,0.930220376509368,10,2.65616097534595,0.9,0.68797958166084,0,0,0.373151601592592,1.03906416547889,2023-08-19,"OBSV_1003"
"Tree_E","Insect_E","Fungi_2","SITE_0002",2018,270,-3.8966232056054,95,33.9522391627324,23.3888574037843,0.875382364867255,14,7.84287523980326,0.6,0.700276675576759,15,27.5321215041411,0.6,0.265959033336399,0.116363514352894,0,2.89341583451526,0.49339237710659,2018-06-20,"OBSV_1621"
"Tree_D","Insect_C","Fungi_4","SITE_0002",2020,271,0.0512761223741467,95,39.43426633522,26.8034936563844,0.745651417342015,18,15.7866614884308,0.5,0.449269145426744,18,38.0683142087597,0.5,0.372621779520758,0.185698989056073,0,9.28464517721806,1.06267168998051,2020-06-25,"OBSV_1282"
"Tree_B","Insect_A","Fungi_4","SITE_0010",2019,272,15.0727360324392,67.2082127551918,38.9864973299252,23.0000760886512,0.444082458922639,15,14.4305548032386,0.7,0.725622316158428,18,28.3925784124964,0.5,0.626842192382351,0.179477234135594,0,3.82174707217948,0.147462546423713,2019-09-09,"OBSV_1098"
"Tree_D","Insect_C","Fungi_4","SITE_0007",2021,273,-0.328004978798092,62.5553889737066,15.7257202289047,8.99440176794828,0.373322718706913,18,13.1596903585391,0.5,0.384754071642222,18,18.2650193295132,0.5,0.418292553510994,0.0810360469287273,0,8.02750800667291,0.233041911936831,2021-04-28,"OBSV_1278"
"Tree_C","Insect_E","Fungi_4","SITE_0003",2023,274,8.69535984632612,47.2906730318449,9.50886064027747,8.4680371778437,0.722789517068304,14,11.4736288265109,0.6,0.523498065701928,18,7.86109073795077,0.5,0.401049031405166,0.0823157051265211,0,4.91765288143503,1.13721157178587,2023-04-14,"OBSV_1878"
"Tree_B","Insect_E","Fungi_2","SITE_0011",2020,275,19.2585833798787,88.9285834486393,78.9837631648901,57.7318237446001,0.988686227495782,14,13.6073315756164,0.6,0.635441512260996,15,32.3737958490447,0.6,0.733259694198259,0.173111334872982,0,4.03401430588534,0.761968125025705,2020-06-15,"OBSV_1846"
"Tree_E","Insect_D","Fungi_2","SITE_0007",2018,276,1.34704192463842,47.4606602789005,31.2109238965775,25.0186435622431,0.980093495664187,10,9.34811338094298,0.8,0.978881527832442,15,10.4137612391606,0.6,0.480451980963732,0,0,-0.0102828038477242,0.802061232888611,2018-09-16,"OBSV_1554"
"Tree_C","Insect_E","Fungi_4","SITE_0008",2022,277,16.0713818471589,32.5250338397188,54.6329823690985,38.446528396623,0.978932978259399,14,15.1717315666221,0.6,0.668231488687367,18,6.06952694216275,0.5,0.386157219834049,0.130208240590081,0,4.90577484153056,0.321089986747713,2022-08-24,"OBSV_1447"
"Tree_E","Insect_D","Fungi_3","SITE_0014",2020,278,14.1729870267706,51.8885509779704,14.7044940584163,11.1599662396388,0.814009897247888,10,11.234853498779,0.8,0.826144385383128,10,8.86472935681735,0.9,0.99745818057561,0.0940734160990769,0,2.00775496623542,0.592443070404263,2020-05-08,"OBSV_1570"
"Tree_C","Insect_E","Fungi_4","SITE_0011",2021,279,4.14117107777017,30,32.6598381654534,23.6845935931391,0.342370161227882,14,10.7415004024695,0.6,0.540413494974343,18,2.33315497639942,0.5,0.427244511960674,0.0499529480711121,0,4.25066725407297,0.252065849825145,2021-08-05,"OBSV_1097"
"Tree_B","Insect_E","Fungi_1","SITE_0001",2021,280,21.8632022356987,63.9979411785237,54.9174367430154,40.9498668175256,0.700580513477325,14,16.910786929911,0.6,0.6198324645698,12,13.1216444207372,0.8,0.924511114573469,0.39408783882504,1,5.94369000902857,0.39629391458578,2021-09-12,"OBSV_1496"
"Tree_D","Insect_B","Fungi_2","SITE_0011",2018,281,28.2689168523757,62.674769721706,5.24457257387379,2.67157626273425,0.943341077514924,12,12.5444970505507,0.9,0.973957971080807,15,14.6582992502928,0.6,0.871545241277913,0.0279581747533883,0,0.44941976020371,1.11272650176475,2018-05-19,"OBSV_1572"
"Tree_A","Insect_B","Fungi_1","SITE_0015",2023,282,18.7333748153965,90.2863292130172,34.9874070776368,21.3005005411051,0.45147604837548,12,12.6716312908325,0.9,0.981782222681106,12,22.3602951668078,0.8,0.731769649191676,0,0,0.633712800982367,0.220864059620724,2023-09-20,"OBSV_1819"
"Tree_D","Insect_D","Fungi_2","SITE_0012",2021,283,17.0852412625484,51.8761909722754,11.7745918505115,5.4943595780553,0.888857544888742,10,9.17178963108551,0.8,1,15,12.3092683244359,0.6,0.691697668748843,0.000842133231392043,0,0.59533848735815,2.2755708078283,2021-08-02,"OBSV_1670"
"Tree_D","Insect_A","Fungi_4","SITE_0009",2021,284,18.5931893502645,66.0183833535986,30.6636421042613,22.7419854502138,0.616313628992066,15,12.9234918150806,0.7,0.693929306108542,18,22.5437882780302,0.5,0.609836656097689,0.136002968404871,0,3.35797599448349,0.0928858870317159,2021-05-02,"OBSV_1526"
"Tree_C","Insect_D","Fungi_3","SITE_0007",2021,285,9.46332681420113,45.5991182749075,42.9603782368248,28.5828542370368,0.612429394270293,10,8.70839058996996,0.8,0.844716261132695,10,11.4580186105381,0.9,0.688572129546689,0.120446767083756,0,1.80388657286173,0.38621217362787,2021-06-04,"OBSV_1245"
"Tree_D","Insect_A","Fungi_3","SITE_0011",2021,286,31.1416267061656,37.49988651636,53.2872909273098,37.335285729199,0.606308421189897,15,19.2079856742743,0.7,0.658931922444676,10,5.04135632526995,0.9,1,0.0705433427512589,0,6.51008831752715,0.344975308230948,2021-06-26,"OBSV_1364"
"Tree_A","Insect_D","Fungi_2","SITE_0007",2019,287,21.1003884766776,33.5939461180624,7.22694170636394,5.81076725310505,0.992745463876054,10,10.3518292756566,0.8,0.691825081107516,15,4.62199174121613,0.6,0.788354400956677,0.362685012179301,1,2.09715925048737,0.401973226992691,2019-07-26,"OBSV_1307"
"Tree_B","Insect_D","Fungi_3","SITE_0012",2018,288,6.28851625919382,86.5079679360925,42.4529966199724,27.5623375731579,0.37709872527048,10,8.98680137291935,0.8,0.824825721853797,10,21.4194872152369,0.9,0.632087805871399,0.219223238397594,0,1.65407451055596,0.290247521328728,2018-08-07,"OBSV_1129"
"Tree_B","Insect_E","Fungi_3","SITE_0003",2022,289,5.47708261595212,91.4397682529841,29.5515889657875,21.2756955536415,0.52853733941447,14,10.2158631654754,0.6,0.645784159778953,10,21.6864978150583,0.9,0.703967789585338,0.278789659052693,0,3.91287141660441,0.410162322767541,2022-09-03,"OBSV_1893"
"Tree_D","Insect_B","Fungi_1","SITE_0012",2020,290,16.1327337364074,75.8670177377652,39.2924114176767,27.5517012665975,0.728566008480266,12,14.1655954047535,0.9,0.927111801146613,12,15.8168446285228,0.8,0.849757378522531,0.19822636481319,0,1.51496098080609,2.19797291077144,2020-07-06,"OBSV_1289"
"Tree_D","Insect_A","Fungi_4","SITE_0013",2019,291,16.2697355530091,59.5851069709838,48.7104046009088,32.6856737442428,0.412213532044552,15,13.3821330532042,0.7,0.659212677137405,18,12.7511703946104,0.5,0.652272286201253,0.197911051699771,0,3.99552912213504,0.216967246565347,2019-04-15,"OBSV_1097"
"Tree_A","Insect_A","Fungi_2","SITE_0009",2023,292,2.12848244521034,74.3405284693158,31.8234914860629,22.4132267297744,0.826832482917234,15,12.2531143374474,0.7,0.696944512786636,15,22.9143905649568,0.6,0.589600211298533,0.216598527244243,0,3.55614918895496,0.71498795134736,2023-09-01,"OBSV_1509"
"Tree_E","Insect_E","Fungi_3","SITE_0002",2019,293,-2.40879328502075,76.5449431505232,23.339526026771,16.7647168059871,0.375392845040187,14,8.30389822209123,0.6,0.652031980481568,10,16.1916983868557,0.9,0.472394937413442,0,0,3.40396462936452,0.106764115043599,2019-08-19,"OBSV_1912"
"Tree_A","Insect_D","Fungi_3","SITE_0014",2023,294,15.8751305212994,40.4241574212901,16.0642572252996,10.6906381206737,0.556065077218227,10,12.6052849940933,0.8,0.840899974296532,10,7.42414224626419,0.9,0.868565847081139,0.147095675899662,0,1.88330580145376,0.0995014062648701,2023-07-21,"OBSV_1389"
"Tree_C","Insect_C","Fungi_2","SITE_0004",2022,295,4.95352049756037,54.7758972163305,102.472954277742,71.0517013484485,0.315743772615679,18,13.8625287191538,0.5,0.598015793694984,15,11.4967814524044,0.6,0.505254960273706,0.0653687323607317,0,7.17401685600417,0.0382072428121297,2022-06-13,"OBSV_1259"
"Tree_B","Insect_E","Fungi_1","SITE_0015",2021,296,8.38258653538512,58.0602090368604,27.1474280362781,16.6289611238934,0.684514041338116,14,13.3440560448538,0.6,0.467010188723096,12,10.7300104581761,0.8,0.54032202792587,0.126223230989021,0,7.32598888641641,1.20761114382869,2021-08-27,"OBSV_1371"
"Tree_E","Insect_B","Fungi_1","SITE_0008",2018,297,9.22316463713946,95,23.2398596022112,13.9104668630825,0.541103915288113,12,12.2962178873974,0.9,0.97255184581374,12,26.2679798992507,0.8,0.61746917700888,0,0,-0.234079990089284,0.212943224314038,2018-06-01,"OBSV_1511"
"Tree_A","Insect_B","Fungi_3","SITE_0012",2018,298,7.39501010024966,53.0778813110993,14.3601446498086,11.7658185133909,0.318474353570491,12,11.5905632618474,0.9,0.951615728777702,10,9.73130284017336,0.9,0.708030117303167,0,0,0.992174129123695,0.335833700992249,2018-04-25,"OBSV_1145"
"Tree_B","Insect_C","Fungi_4","SITE_0007",2018,299,7.28300319502901,76.5160207772257,16.8142454313777,11.6214004168633,0.753197785117663,18,14.4655850723705,0.5,0.377148239753299,18,28.4291116865162,0.5,0.362453789524778,0.0882027591648223,0,9.24076973808799,1.21751398695806,2018-09-11,"OBSV_1897"
"Tree_A","Insect_C","Fungi_2","SITE_0014",2019,300,18.0474791818895,58.8372249223649,34.0700528165924,26.5924116617498,0.693162433779798,18,18.7568851004427,0.5,0.295918550224762,15,17.0206538493806,0.6,0.552478320412356,0.400892964217066,1,13.0661196699557,0.534277499105098,2019-05-05,"OBSV_1910"
"Tree_A","Insect_C","Fungi_2","SITE_0008",2021,301,5.03842958052853,30,19.1242945948015,16.0997296751587,0.763957322086207,18,10.6285840596512,0.5,0.351809780954742,15,-1.25983539073534,0.6,0.496324194951045,0.313813784690612,1,7.30636143229852,1.05280556425506,2021-08-07,"OBSV_1688"
"Tree_C","Insect_D","Fungi_4","SITE_0001",2020,302,14.7843696138204,78.7651215013139,30.3367687227248,19.2354568924118,0.602633613720536,10,9.00188531188967,0.8,0.982101921561274,18,30.3839109156352,0.5,0.575491316580762,0.180362759818668,0,-0.100839730995196,0.650359069374747,2020-04-11,"OBSV_1035"
"Tree_A","Insect_D","Fungi_2","SITE_0014",2020,303,19.9756109168889,68.9381732724577,12.5589527809321,6.77423690383086,0.447169997612946,10,7.86626937324961,0.8,0.849993474293096,15,17.1312245931797,0.6,0.571348839739019,0.0293229731352268,0,0.896785878922172,0.173630554625594,2020-09-25,"OBSV_1412"
"Tree_A","Insect_C","Fungi_3","SITE_0010",2019,304,1.29213133422852,60.7271492415504,10.9269080192964,10.2794789733341,0.378348888666369,18,14.0966237984342,0.5,0.534156807758781,10,10.2223538155116,0.9,0.557414136178669,0.116008198693121,0,7.66278086989272,0.0390515142109705,2019-09-11,"OBSV_1376"
"Tree_B","Insect_E","Fungi_4","SITE_0006",2019,305,1.97078584256433,53.9727400202578,42.7157830769136,28.8781416411055,0.72636837719474,14,9.71630382529527,0.6,0.708346593551427,18,11.9132612785667,0.5,0.404552032926951,0.0943601658948609,0,2.96165045567466,0.432000167876527,2019-06-10,"OBSV_1996"
"Tree_A","Insect_B","Fungi_4","SITE_0006",2018,306,15.954577477877,81.2089761680632,29.8749600806091,18.0064512361882,0.532884387020022,12,11.449501227188,0.9,0.708500107103026,18,29.0427150225044,0.5,0.644841949947036,0.018639865732407,0,3.37041342323421,0.173871993900652,2018-05-07,"OBSV_1711"
"Tree_D","Insect_D","Fungi_2","SITE_0008",2020,307,2.65088108492938,86.6161556571387,25.5655736227051,19.8925609307536,0.617909626313485,10,7.43110320921024,0.8,0.798377845986625,15,25.7695603595301,0.6,0.303108027221548,0.150507460855892,0,1.3998288525072,0.695810103658425,2020-08-23,"OBSV_1726"
"Tree_B","Insect_B","Fungi_4","SITE_0005",2018,308,-0.0434449056431571,88.4512386089861,27.2853040358133,15.5507093176331,0.33152186749503,12,8.30905992355772,0.9,0.878257263813273,18,33.2212940551288,0.5,0.173722760985601,0.0062205552727033,0,-0.159448980832005,0.588496436082605,2018-04-06,"OBSV_1836"
"Tree_A","Insect_A","Fungi_3","SITE_0014",2018,309,27.4512605368416,37.3489815226627,46.1136878449725,31.4757699039862,0.951389089482836,15,18.2076024869618,0.7,0.623679506491511,10,0.437829519314422,0.9,1,0.350344636387552,1,7.98629133303781,0.338349340497879,2018-07-26,"OBSV_1354"
"Tree_D","Insect_E","Fungi_4","SITE_0013",2021,310,13.8237239978556,71.3858197383278,51.9749830689122,37.8358015702163,0.828010722110048,14,14.3112748540679,0.6,0.577318763674729,18,25.2029995449185,0.5,0.567539306851442,0.231597867575696,0,5.88618702234453,0.661807539935751,2021-09-28,"OBSV_1899"
